country,year,ngdp_rpch
MMR,2016,6.759
MMR,2017,6.136
MMR,2018,6.277
MMR,2019,6.562
MMR,2020,-9.032
MMR,2021,-11.995
MMR,2022,4.017
MMR,2023,0.997
MMR,2024,-1.122
MMR,2025,1.904
MMR,2026,2.052
MMR,2027,1.97
MMR,2028,1.849
MMR,2029,1.787
MMR,2030,1.789
KHM,1988,9.616
KHM,1989,3.327
KHM,1990,1.118
KHM,1991,7.592
KHM,1992,7.069
KHM,1993,4.042
KHM,1994,8.181
KHM,1995,5.979
KHM,1996,5.898
KHM,1997,4.007
KHM,1998,4.682
KHM,1999,12.705
KHM,2000,10.712
KHM,2001,7.39
KHM,2002,6.265
KHM,2003,10.284
KHM,2004,9.458
KHM,2005,13.303
KHM,2006,10.943
KHM,2007,10.398
KHM,2008,7.476
KHM,2009,4.075
KHM,2010,5.077
KHM,2011,7.287
KHM,2012,7.65
KHM,2013,7.857
KHM,2014,8.0
KHM,2015,7.207
KHM,2016,7.906
KHM,2017,8.075
KHM,2018,8.776
KHM,2019,7.937
KHM,2020,-3.556
KHM,2021,3.09
KHM,2022,5.103
KHM,2023,4.998
KHM,2024,6.018
KHM,2025,4.005
KHM,2026,3.407
KHM,2027,4.263
KHM,2028,5.026
KHM,2029,5.083
KHM,2030,5.198
LKA,1980,5.847
LKA,1981,5.345
LKA,1982,5.233
LKA,1983,3.314
LKA,1984,6.725
LKA,1985,4.957
LKA,1986,4.281
LKA,1987,1.454
LKA,1988,2.698
LKA,1989,2.25
LKA,1990,6.174
LKA,1991,10.821
LKA,1992,-3.135
LKA,1993,7.477
LKA,1994,8.036
LKA,1995,6.051
LKA,1996,12.162
LKA,1997,10.291
LKA,1998,-1.646
LKA,1999,2.879
LKA,2000,8.418
LKA,2001,-1.948
LKA,2002,3.727
LKA,2003,5.94
LKA,2004,5.445
LKA,2005,6.242
LKA,2006,7.668
LKA,2007,6.797
LKA,2008,5.95
LKA,2009,3.539
LKA,2010,8.016
LKA,2011,8.669
LKA,2012,8.632
LKA,2013,4.052
LKA,2014,6.378
LKA,2015,4.206
LKA,2016,5.054
LKA,2017,6.461
LKA,2018,2.31
LKA,2019,-0.22
LKA,2020,-4.625
LKA,2021,4.207
LKA,2022,-7.349
LKA,2023,-2.33
LKA,2024,5.009
TWN,1980,8.039
TWN,1981,9.473
TWN,1982,4.811
TWN,1983,9.024
TWN,1984,10.05
TWN,1985,4.808
TWN,1986,11.513
TWN,1987,12.751
TWN,1988,8.024
TWN,1989,8.722
TWN,1990,5.541
TWN,1991,8.372
TWN,1992,8.311
TWN,1993,6.815
TWN,1994,7.504
TWN,1995,6.499
TWN,1996,6.177
TWN,1997,6.051
TWN,1998,4.205
TWN,1999,6.732
TWN,2000,6.314
TWN,2001,-1.402
TWN,2002,5.484
TWN,2003,4.225
TWN,2004,6.952
TWN,2005,5.383
TWN,2006,5.77
TWN,2007,6.85
TWN,2008,0.799
TWN,2009,-1.614
TWN,2010,10.245
TWN,2011,3.673
TWN,2012,2.221
TWN,2013,2.483
TWN,2014,4.719
TWN,2015,1.465
TWN,2016,2.165
TWN,2017,3.662
TWN,2018,2.905
TWN,2019,3.055
TWN,2020,3.42
TWN,2021,6.72
TWN,2022,2.684
TWN,2023,1.122
TWN,2024,4.299
TWN,2025,2.854
TWN,2026,2.499
TWN,2027,2.36
TWN,2028,2.257
TWN,2029,2.239
TWN,2030,2.082
HKG,1980,10.34
HKG,1981,9.193
HKG,1982,2.886
HKG,1983,6.015
HKG,1984,10.002
HKG,1985,0.715
HKG,1986,11.104
HKG,1987,13.395
HKG,1988,8.512
HKG,1989,2.277
HKG,1990,3.831
HKG,1991,5.702
HKG,1992,6.235
HKG,1993,6.201
HKG,1994,6.036
HKG,1995,2.374
HKG,1996,4.258
HKG,1997,5.1
HKG,1998,-5.883
HKG,1999,2.507
HKG,2000,7.663
HKG,2001,0.561
HKG,2002,1.657
HKG,2003,3.056
HKG,2004,8.7
HKG,2005,7.388
HKG,2006,7.033
HKG,2007,6.465
HKG,2008,2.128
HKG,2009,-2.459
HKG,2010,6.768
HKG,2011,4.815
HKG,2012,1.7
HKG,2013,3.102
HKG,2014,2.762
HKG,2015,2.388
HKG,2016,2.175
HKG,2017,3.796
HKG,2018,2.847
HKG,2019,-1.672
HKG,2020,-6.545
HKG,2021,6.454
HKG,2022,-3.684
HKG,2023,3.214
HKG,2024,2.541
HKG,2025,1.522
HKG,2026,1.863
HKG,2027,2.81
HKG,2028,2.491
HKG,2029,2.367
HKG,2030,2.312
IND,1980,6.736
IND,1981,6.007
IND,1982,3.475
IND,1983,7.289
IND,1984,3.82
IND,1985,5.254
IND,1986,4.777
IND,1987,3.965
IND,1988,9.628
IND,1989,5.947
IND,1990,5.534
IND,1991,1.057
IND,1992,5.483
IND,1993,4.751
IND,1994,6.659
IND,1995,7.574
IND,1996,7.55
IND,1997,4.05
IND,1998,6.184
IND,1999,8.846
IND,2000,3.841
IND,2001,4.824
IND,2002,3.804
IND,2003,7.86
IND,2004,7.923
IND,2005,7.923
IND,2006,8.061
IND,2007,7.661
IND,2008,3.087
IND,2009,7.862
IND,2010,8.498
IND,2011,5.241
IND,2012,5.456
IND,2013,6.386
IND,2014,7.41
IND,2015,7.996
IND,2016,8.256
IND,2017,6.795
IND,2018,6.454
IND,2019,3.871
IND,2020,-5.778
IND,2021,9.69
IND,2022,7.609
IND,2023,9.191
IND,2024,6.46
IND,2025,6.198
IND,2026,6.265
IND,2027,6.471
IND,2028,6.48
IND,2029,6.49
IND,2030,6.499
IDN,1980,9.88
IDN,1981,7.604
IDN,1982,2.246
IDN,1983,4.193
IDN,1984,7.574
IDN,1985,3.906
IDN,1986,7.189
IDN,1987,6.572
IDN,1988,6.979
IDN,1989,9.085
IDN,1990,9.002
IDN,1991,8.928
IDN,1992,6.523
IDN,1993,7.956
IDN,1994,7.54
IDN,1995,8.22
IDN,1996,7.818
IDN,1997,4.7
IDN,1998,-13.127
IDN,1999,0.791
IDN,2000,4.979
IDN,2001,3.643
IDN,2002,4.499
IDN,2003,4.78
IDN,2004,5.031
IDN,2005,5.693
IDN,2006,5.501
IDN,2007,6.345
IDN,2008,7.442
IDN,2009,4.702
IDN,2010,6.378
IDN,2011,6.17
IDN,2012,6.03
IDN,2013,5.557
IDN,2014,5.007
IDN,2015,4.876
IDN,2016,5.033
IDN,2017,5.07
IDN,2018,5.174
IDN,2019,5.019
IDN,2020,-2.066
IDN,2021,3.703
IDN,2022,5.307
IDN,2023,5.049
IDN,2024,5.03
IDN,2025,4.653
IDN,2026,4.674
IDN,2027,4.852
IDN,2028,4.951
IDN,2029,5.107
IDN,2030,5.134
TLS,2001,16.348
TLS,2002,-6.701
TLS,2003,-2.182
TLS,2004,0.4
TLS,2005,2.988
TLS,2006,-4.119
TLS,2007,10.262
TLS,2008,11.391
TLS,2009,10.144
TLS,2010,9.329
TLS,2011,5.956
TLS,2012,4.853
TLS,2013,3.068
TLS,2014,4.527
TLS,2015,2.48
TLS,2016,3.01
TLS,2017,-3.182
TLS,2018,-0.467
TLS,2019,2.667
TLS,2020,-8.492
TLS,2021,2.973
TLS,2022,3.953
TLS,2023,2.375
TLS,2024,4.1
TLS,2025,3.4
TLS,2026,3.2
TLS,2027,3.2
TLS,2028,3.1
TLS,2029,3.0
TLS,2030,3.0
KOR,1980,-1.524
KOR,1981,7.404
KOR,1982,8.468
KOR,1983,13.467
KOR,1984,10.637
KOR,1985,7.939
KOR,1986,11.503
KOR,1987,12.892
KOR,1988,12.133
KOR,1989,7.165
KOR,1990,10.025
KOR,1991,10.875
KOR,1992,6.352
KOR,1993,6.995
KOR,1994,9.372
KOR,1995,9.736
KOR,1996,7.99
KOR,1997,6.282
KOR,1998,-4.939
KOR,1999,11.617
KOR,2000,9.202
KOR,2001,4.726
KOR,2002,7.744
KOR,2003,3.075
KOR,2004,5.184
KOR,2005,4.358
KOR,2006,5.245
KOR,2007,5.842
KOR,2008,3.004
KOR,2009,0.82
KOR,2010,6.982
KOR,2011,3.688
KOR,2012,2.548
KOR,2013,3.291
KOR,2014,3.215
KOR,2015,2.92
KOR,2016,3.172
KOR,2017,3.433
KOR,2018,3.176
KOR,2019,2.314
KOR,2020,-0.7
KOR,2021,4.613
KOR,2022,2.728
KOR,2023,1.404
KOR,2024,2.025
KOR,2025,1.027
KOR,2026,1.447
KOR,2027,2.099
KOR,2028,2.111
KOR,2029,1.945
KOR,2030,1.84
LAO,1980,10.004
LAO,1981,15.332
LAO,1982,4.715
LAO,1983,3.0
LAO,1984,6.438
LAO,1985,9.122
LAO,1986,4.829
LAO,1987,-0.96
LAO,1988,-2.1
LAO,1989,9.893
LAO,1990,6.686
LAO,1991,3.999
LAO,1992,6.999
LAO,1993,5.867
LAO,1994,8.16
LAO,1995,7.045
LAO,1996,6.892
LAO,1997,6.907
LAO,1998,4.279
LAO,1999,4.028
LAO,2000,6.429
LAO,2001,4.772
LAO,2002,6.809
LAO,2003,6.179
LAO,2004,7.187
LAO,2005,6.94
LAO,2006,8.954
LAO,2007,7.851
LAO,2008,7.822
LAO,2009,7.373
LAO,2010,8.018
LAO,2011,7.986
LAO,2012,7.805
LAO,2013,8.026
LAO,2014,7.612
LAO,2015,7.27
LAO,2016,7.023
LAO,2017,6.892
LAO,2018,6.248
LAO,2019,4.652
LAO,2020,-0.435
LAO,2021,2.061
LAO,2022,2.252
LAO,2023,3.658
LAO,2024,4.299
LAO,2025,2.523
LAO,2026,1.952
LAO,2027,2.02
LAO,2028,1.997
LAO,2029,1.965
LAO,2030,1.96
MAC,2002,8.91
MAC,2003,11.641
MAC,2004,26.631
MAC,2005,8.075
MAC,2006,13.391
MAC,2007,14.476
MAC,2008,3.392
MAC,2009,1.274
MAC,2010,25.123
MAC,2011,21.616
MAC,2012,9.242
MAC,2013,10.753
MAC,2014,-2.048
MAC,2015,-21.515
MAC,2016,-0.679
MAC,2017,9.86
MAC,2018,6.406
MAC,2019,-2.563
MAC,2020,-54.336
MAC,2021,23.535
MAC,2022,-19.609
MAC,2023,75.062
MAC,2024,8.808
MAC,2025,3.594
MAC,2026,3.522
MAC,2027,3.708
MAC,2028,3.403
MAC,2029,3.094
MAC,2030,3.022
MYS,1980,7.444
MYS,1981,6.942
MYS,1982,5.941
MYS,1983,6.25
MYS,1984,7.762
MYS,1985,-0.876
MYS,1986,1.153
MYS,1987,5.389
MYS,1988,9.938
MYS,1989,9.06
MYS,1990,9.007
MYS,1991,9.547
MYS,1992,8.886
MYS,1993,9.896
MYS,1994,9.211
MYS,1995,9.83
MYS,1996,10.002
MYS,1997,7.327
MYS,1998,-7.359
MYS,1999,6.131
MYS,2000,8.671
MYS,2001,0.518
MYS,2002,5.391
MYS,2003,5.789
MYS,2004,6.783
MYS,2005,4.976
MYS,2006,5.584
MYS,2007,6.299
MYS,2008,4.832
MYS,2009,-1.514
MYS,2010,7.528
MYS,2011,5.293
MYS,2012,5.474
MYS,2013,4.694
MYS,2014,6.007
MYS,2015,5.007
MYS,2016,4.45
MYS,2017,5.813
MYS,2018,4.843
MYS,2019,4.413
MYS,2020,-5.457
MYS,2021,3.315
MYS,2022,8.862
MYS,2023,3.555
MYS,2024,5.114
MYS,2025,4.1
MYS,2026,3.8
MYS,2027,4.0
MYS,2028,4.0
MYS,2029,4.0
MYS,2030,4.0
MDV,1980,18.803
MDV,1981,7.886
MDV,1982,7.466
MDV,1983,4.414
MDV,1984,17.379
MDV,1985,13.801
MDV,1986,8.596
MDV,1987,8.866
MDV,1988,8.722
MDV,1989,9.292
MDV,1990,-4.049
MDV,1991,6.896
MDV,1992,6.467
MDV,1993,5.417
MDV,1994,7.505
MDV,1995,7.377
MDV,1996,9.084
MDV,1997,10.405
MDV,1998,9.789
MDV,1999,7.232
MDV,2000,4.737
MDV,2001,1.45
MDV,2002,6.098
MDV,2003,14.153
MDV,2004,6.031
MDV,2005,-11.223
MDV,2006,23.606
MDV,2007,7.123
MDV,2008,8.98
MDV,2009,-8.158
MDV,2010,6.835
MDV,2011,8.573
MDV,2012,2.364
MDV,2013,6.963
MDV,2014,7.801
MDV,2015,3.972
MDV,2016,6.572
MDV,2017,7.055
MDV,2018,8.668
MDV,2019,7.298
MDV,2020,-32.909
MDV,2021,37.508
MDV,2022,13.826
MDV,2023,4.726
MDV,2024,5.134
MDV,2025,4.469
MDV,2026,4.339
MDV,2027,4.081
MDV,2028,4.001
MDV,2029,3.985
MDV,2030,4.016
NPL,1980,-2.32
NPL,1981,8.341
NPL,1982,3.78
NPL,1983,-2.978
NPL,1984,9.681
NPL,1985,6.145
NPL,1986,4.566
NPL,1987,1.7
NPL,1988,7.697
NPL,1989,4.328
NPL,1990,4.635
NPL,1991,6.366
NPL,1992,4.108
NPL,1993,3.847
NPL,1994,8.219
NPL,1995,3.468
NPL,1996,5.338
NPL,1997,5.261
NPL,1998,2.943
NPL,1999,4.483
NPL,2000,6.116
NPL,2001,5.629
NPL,2002,0.12
NPL,2003,3.945
NPL,2004,4.683
NPL,2005,3.479
NPL,2006,3.365
NPL,2007,3.412
NPL,2008,6.105
NPL,2009,4.533
NPL,2010,4.816
NPL,2011,3.422
NPL,2012,4.67
NPL,2013,3.525
NPL,2014,6.011
NPL,2015,3.976
NPL,2016,0.433
NPL,2017,8.977
NPL,2018,7.622
NPL,2019,6.657
NPL,2020,-2.37
NPL,2021,4.838
NPL,2022,5.631
NPL,2023,1.953
NPL,2024,3.101
NPL,2025,4.047
NPL,2026,5.483
NPL,2027,5.039
NPL,2028,5.002
NPL,2029,5.0
NPL,2030,4.999
PAK,1980,6.912
PAK,1981,6.208
PAK,1982,7.562
PAK,1983,6.788
PAK,1984,3.973
PAK,1985,8.708
PAK,1986,6.363
PAK,1987,5.811
PAK,1988,6.436
PAK,1989,4.808
PAK,1990,4.589
PAK,1991,5.127
PAK,1992,7.569
PAK,1993,2.097
PAK,1994,4.369
PAK,1995,5.062
PAK,1996,6.599
PAK,1997,1.703
PAK,1998,3.494
PAK,1999,4.182
PAK,2000,3.908
PAK,2001,3.638
PAK,2002,2.623
PAK,2003,5.167
PAK,2004,7.691
PAK,2005,7.997
PAK,2006,5.664
PAK,2007,5.111
PAK,2008,4.445
PAK,2009,1.063
PAK,2010,2.265
PAK,2011,3.204
PAK,2012,3.196
PAK,2013,3.856
PAK,2014,3.556
PAK,2015,3.812
PAK,2016,4.072
PAK,2017,4.609
PAK,2018,6.096
PAK,2019,3.12
PAK,2020,-0.943
PAK,2021,5.77
PAK,2022,6.18
PAK,2023,-0.218
PAK,2024,2.497
PAK,2025,2.649
PAK,2026,3.553
PAK,2027,4.1
PAK,2028,4.5
PAK,2029,4.5
PAK,2030,4.5
PLW,2001,7.346
PLW,2002,4.715
PLW,2003,-2.128
PLW,2004,3.472
PLW,2005,2.885
PLW,2006,0.23
PLW,2007,0.686
PLW,2008,-5.553
PLW,2009,-6.195
PLW,2010,-3.027
PLW,2011,4.545
PLW,2012,2.061
PLW,2013,-1.392
PLW,2014,4.212
PLW,2015,8.57
PLW,2016,1.666
PLW,2017,-3.421
PLW,2018,-0.418
PLW,2019,0.301
PLW,2020,-5.996
PLW,2021,-11.925
PLW,2022,-0.782
PLW,2023,1.367
PLW,2024,7.139
PLW,2025,5.741
PLW,2026,3.505
PLW,2027,2.694
PLW,2028,2.331
PLW,2029,2.211
PLW,2030,2.172
PHL,1980,5.149
PHL,1981,3.423
PHL,1982,3.619
PHL,1983,1.875
PHL,1984,-7.324
PHL,1985,-7.307
PHL,1986,3.417
PHL,1987,4.312
PHL,1988,6.753
PHL,1989,6.205
PHL,1990,3.037
PHL,1991,-0.436
PHL,1992,0.418
PHL,1993,2.182
PHL,1994,4.374
PHL,1995,4.625
PHL,1996,5.86
PHL,1997,5.186
PHL,1998,-0.514
PHL,1999,3.346
PHL,2000,4.383
PHL,2001,3.049
PHL,2002,3.716
PHL,2003,5.087
PHL,2004,6.569
PHL,2005,4.942
PHL,2006,5.316
PHL,2007,6.519
PHL,2008,4.344
PHL,2009,1.448
PHL,2010,7.335
PHL,2011,3.858
PHL,2012,6.897
PHL,2013,6.751
PHL,2014,6.348
PHL,2015,6.348
PHL,2016,7.149
PHL,2017,6.931
PHL,2018,6.341
PHL,2019,6.119
PHL,2020,-9.518
PHL,2021,5.715
PHL,2022,7.581
PHL,2023,5.519
PHL,2024,5.692
PHL,2025,5.476
PHL,2026,5.76
PHL,2027,6.113
PHL,2028,6.219
PHL,2029,6.282
PHL,2030,6.298
SGP,1980,10.113
SGP,1981,10.816
SGP,1982,7.102
SGP,1983,8.554
SGP,1984,8.792
SGP,1985,-0.623
SGP,1986,1.343
SGP,1987,10.798
SGP,1988,11.264
SGP,1989,10.159
SGP,1990,9.821
SGP,1991,6.688
SGP,1992,6.64
SGP,1993,11.46
SGP,1994,11.096
SGP,1995,7.175
SGP,1996,7.471
SGP,1997,8.316
SGP,1998,-2.191
SGP,1999,5.718
SGP,2000,9.038
SGP,2001,-1.071
SGP,2002,3.923
SGP,2003,4.548
SGP,2004,9.94
SGP,2005,7.366
SGP,2006,9.007
SGP,2007,9.022
SGP,2008,1.863
SGP,2009,0.128
SGP,2010,14.52
SGP,2011,6.215
SGP,2012,4.435
SGP,2013,4.818
SGP,2014,3.936
SGP,2015,2.977
SGP,2016,3.748
SGP,2017,4.477
SGP,2018,3.452
SGP,2019,1.308
SGP,2020,-3.815
SGP,2021,9.757
SGP,2022,4.108
SGP,2023,1.821
SGP,2024,4.388
SGP,2025,2.012
SGP,2026,1.879
SGP,2027,2.333
SGP,2028,2.499
SGP,2029,2.46
SGP,2030,2.507
THA,1980,4.601
THA,1981,5.91
THA,1982,5.353
THA,1983,5.581
THA,1984,5.76
THA,1985,4.643
THA,1986,5.534
THA,1987,9.519
THA,1988,13.288
THA,1989,12.194
THA,1990,11.623
THA,1991,8.403
THA,1992,9.23
THA,1993,8.676
THA,1994,7.997
THA,1995,8.12
THA,1996,5.652
THA,1997,-2.754
THA,1998,-7.634
THA,1999,4.572
THA,2000,4.455
THA,2001,3.444
THA,2002,6.149
THA,2003,7.189
THA,2004,6.289
THA,2005,4.188
THA,2006,4.968
THA,2007,5.435
THA,2008,1.726
THA,2009,-0.691
THA,2010,7.513
THA,2011,0.84
THA,2012,7.243
THA,2013,2.687
THA,2014,0.984
THA,2015,3.134
THA,2016,3.435
THA,2017,4.178
THA,2018,4.223
THA,2019,2.115
THA,2020,-6.05
THA,2021,1.543
THA,2022,2.627
THA,2023,2.006
THA,2024,2.53
THA,2025,1.8
THA,2026,1.6
THA,2027,1.905
THA,2028,2.101
THA,2029,2.292
THA,2030,2.404
VNM,1980,-3.497
VNM,1981,5.797
VNM,1982,8.15
VNM,1983,7.093
VNM,1984,8.397
VNM,1985,5.619
VNM,1986,3.357
VNM,1987,2.549
VNM,1988,5.1
VNM,1989,7.8
VNM,1990,5.047
VNM,1991,5.809
VNM,1992,8.7
VNM,1993,8.078
VNM,1994,8.834
VNM,1995,9.54
VNM,1996,9.34
VNM,1997,8.152
VNM,1998,5.765
VNM,1999,4.774
VNM,2000,6.787
VNM,2001,6.895
VNM,2002,7.08
VNM,2003,7.341
VNM,2004,7.789
VNM,2005,7.547
VNM,2006,6.978
VNM,2007,7.129
VNM,2008,5.662
VNM,2009,5.398
VNM,2010,6.423
VNM,2011,6.413
VNM,2012,5.505
VNM,2013,5.554
VNM,2014,6.422
VNM,2015,6.987
VNM,2016,6.69
VNM,2017,6.94
VNM,2018,7.465
VNM,2019,7.359
VNM,2020,2.865
VNM,2021,2.554
VNM,2022,8.538
VNM,2023,5.065
VNM,2024,7.091
VNM,2025,5.152
VNM,2026,4.047
VNM,2027,5.2
VNM,2028,5.25
VNM,2029,5.3
VNM,2030,5.3
DJI,1992,0.562
DJI,1993,-6.751
DJI,1994,-1.36
DJI,1995,-3.481
DJI,1996,-3.732
DJI,1997,-1.216
DJI,1998,0.114
DJI,1999,2.919
DJI,2000,0.713
DJI,2001,1.793
DJI,2002,3.234
DJI,2003,3.186
DJI,2004,2.779
DJI,2005,3.111
DJI,2006,4.825
DJI,2007,5.017
DJI,2008,5.806
DJI,2009,1.616
DJI,2010,4.147
DJI,2011,7.293
DJI,2012,4.842
DJI,2013,5.001
DJI,2014,7.193
DJI,2015,7.309
DJI,2016,7.123
DJI,2017,5.458
DJI,2018,4.774
DJI,2019,5.545
DJI,2020,1.202
DJI,2021,4.407
DJI,2022,5.167
DJI,2023,7.372
DJI,2024,6.513
DJI,2025,6.008
DJI,2026,5.51
DJI,2027,5.5
DJI,2028,5.5
DJI,2029,5.5
DJI,2030,5.5
DZA,1980,-5.4
DZA,1981,3.0
DZA,1982,6.4
DZA,1983,5.4
DZA,1984,5.6
DZA,1985,5.6
DZA,1986,-0.2
DZA,1987,-0.7
DZA,1988,-1.9
DZA,1989,4.8
DZA,1990,0.8
DZA,1991,-1.2
DZA,1992,1.6
DZA,1993,-2.102
DZA,1994,-0.9
DZA,1995,3.848
DZA,1996,3.8
DZA,1997,1.1
DZA,1998,5.1
DZA,1999,3.2
DZA,2000,3.8
DZA,2001,3.0
DZA,2002,5.394
DZA,2003,6.503
DZA,2004,4.531
DZA,2005,5.361
DZA,2006,2.869
DZA,2007,3.135
DZA,2008,2.452
DZA,2009,1.156
DZA,2010,4.815
DZA,2011,2.993
DZA,2012,2.433
DZA,2013,2.597
DZA,2014,4.086
DZA,2015,3.162
DZA,2016,3.884
DZA,2017,1.524
DZA,2018,1.44
DZA,2019,0.933
DZA,2020,-5.017
DZA,2021,3.805
DZA,2022,3.636
DZA,2023,4.1
DZA,2024,3.536
DZA,2025,3.496
DZA,2026,3.004
DZA,2027,2.803
DZA,2028,2.794
DZA,2029,2.404
DZA,2030,2.401
AGO,1980,2.406
AGO,1981,-4.4
AGO,1982,0.0
AGO,1983,4.2
AGO,1984,6.0
AGO,1985,3.5
AGO,1986,2.9
AGO,1987,4.083
AGO,1988,6.129
AGO,1989,0.042
AGO,1990,-3.45
AGO,1991,12.084
AGO,1992,11.403
AGO,1993,10.969
AGO,1994,10.511
AGO,1995,10.364
AGO,1996,11.208
AGO,1997,7.274
AGO,1998,4.691
AGO,1999,2.181
AGO,2000,3.055
AGO,2001,4.206
AGO,2002,13.666
AGO,2003,3.49
AGO,2004,11.42
AGO,2005,14.15
AGO,2006,11.84
AGO,2007,13.0
AGO,2008,10.79
AGO,2009,2.0
AGO,2010,5.29
AGO,2011,3.59
AGO,2012,8.5
AGO,2013,4.88
AGO,2014,4.66
AGO,2015,0.76
AGO,2016,-1.7
AGO,2017,-0.14
AGO,2018,-0.59
AGO,2019,-0.2
AGO,2020,-4.04
AGO,2021,2.1
AGO,2022,4.22
AGO,2023,1.001
AGO,2024,4.503
AGO,2025,2.374
AGO,2026,2.076
AGO,2027,2.521
AGO,2028,2.879
AGO,2029,2.982
AGO,2030,3.087
BWA,1980,12.02
BWA,1981,8.154
BWA,1982,15.874
BWA,1983,10.793
BWA,1984,6.517
BWA,1985,7.695
BWA,1986,8.616
BWA,1987,14.89
BWA,1988,23.42
BWA,1989,4.665
BWA,1990,8.787
BWA,1991,6.237
BWA,1992,-0.208
BWA,1993,4.027
BWA,1994,-0.786
BWA,1995,8.453
BWA,1996,2.466
BWA,1997,7.106
BWA,1998,-1.622
BWA,1999,8.035
BWA,2000,4.271
BWA,2001,2.348
BWA,2002,7.434
BWA,2003,5.388
BWA,2004,1.397
BWA,2005,4.972
BWA,2006,6.034
BWA,2007,5.793
BWA,2008,3.252
BWA,2009,-14.144
BWA,2010,10.122
BWA,2011,6.839
BWA,2012,-0.171
BWA,2013,11.103
BWA,2014,5.697
BWA,2015,-4.851
BWA,2016,7.202
BWA,2017,4.113
BWA,2018,4.19
BWA,2019,3.033
BWA,2020,-8.726
BWA,2021,11.913
BWA,2022,5.486
BWA,2023,3.208
BWA,2024,-2.99
BWA,2025,-0.364
BWA,2026,2.277
BWA,2027,3.113
BWA,2028,5.021
BWA,2029,4.943
BWA,2030,4.53
BDI,1980,-6.825
BDI,1981,12.164
BDI,1982,-1.054
BDI,1983,3.715
BDI,1984,0.155
BDI,1985,11.784
BDI,1986,3.25
BDI,1987,5.503
BDI,1988,5.031
BDI,1989,1.349
BDI,1990,3.458
BDI,1991,5.781
BDI,1992,1.007
BDI,1993,-6.236
BDI,1994,-3.829
BDI,1995,-7.919
BDI,1996,-8.001
BDI,1997,0.413
BDI,1998,4.752
BDI,1999,1.164
BDI,2000,1.781
BDI,2001,1.665
BDI,2002,2.353
BDI,2003,2.469
BDI,2004,3.766
BDI,2005,4.37
BDI,2006,5.414
BDI,2007,3.452
BDI,2008,4.862
BDI,2009,3.813
BDI,2010,5.124
BDI,2011,4.033
BDI,2012,4.447
BDI,2013,4.924
BDI,2014,4.241
BDI,2015,-3.9
BDI,2016,-0.6
BDI,2017,0.5
BDI,2018,1.61
BDI,2019,1.842
BDI,2020,0.335
BDI,2021,3.119
BDI,2022,1.827
BDI,2023,2.659
BDI,2024,3.531
BDI,2025,1.866
BDI,2026,2.589
BDI,2027,2.787
BDI,2028,3.114
BDI,2029,3.284
BDI,2030,3.493
CMR,1980,9.9
CMR,1981,17.051
CMR,1982,7.563
CMR,1983,6.844
CMR,1984,7.468
CMR,1985,8.107
CMR,1986,6.791
CMR,1987,-2.153
CMR,1988,-7.865
CMR,1989,-1.77
CMR,1990,-6.161
CMR,1991,-3.764
CMR,1992,-3.05
CMR,1993,-3.158
CMR,1994,-2.495
CMR,1995,3.304
CMR,1996,4.912
CMR,1997,5.314
CMR,1998,4.895
CMR,1999,4.062
CMR,2000,3.363
CMR,2001,3.356
CMR,2002,4.847
CMR,2003,4.994
CMR,2004,6.561
CMR,2005,1.218
CMR,2006,3.524
CMR,2007,4.1
CMR,2008,2.858
CMR,2009,2.619
CMR,2010,2.935
CMR,2011,3.484
CMR,2012,4.508
CMR,2013,4.987
CMR,2014,5.779
CMR,2015,5.6
CMR,2016,4.479
CMR,2017,3.541
CMR,2018,4.022
CMR,2019,3.422
CMR,2020,0.539
CMR,2021,3.039
CMR,2022,3.737
CMR,2023,3.217
CMR,2024,3.562
CMR,2025,3.611
CMR,2026,4.018
CMR,2027,4.392
CMR,2028,4.631
CMR,2029,4.605
CMR,2030,4.592
CPV,1980,5.263
CPV,1981,8.452
CPV,1982,2.825
CPV,1983,9.521
CPV,1984,3.783
CPV,1985,8.642
CPV,1986,2.871
CPV,1987,4.309
CPV,1988,5.997
CPV,1989,5.698
CPV,1990,0.692
CPV,1991,1.404
CPV,1992,3.044
CPV,1993,7.311
CPV,1994,6.93
CPV,1995,7.492
CPV,1996,6.694
CPV,1997,7.639
CPV,1998,8.413
CPV,1999,11.86
CPV,2000,7.267
CPV,2001,6.138
CPV,2002,5.3
CPV,2003,7.502
CPV,2004,4.927
CPV,2005,5.81
CPV,2006,9.118
CPV,2007,15.2
CPV,2008,7.039
CPV,2009,-1.504
CPV,2010,1.836
CPV,2011,3.925
CPV,2012,1.084
CPV,2013,0.632
CPV,2014,0.697
CPV,2015,0.936
CPV,2016,4.281
CPV,2017,4.551
CPV,2018,3.705
CPV,2019,6.95
CPV,2020,-20.805
CPV,2021,7.034
CPV,2022,17.439
CPV,2023,4.043
CPV,2024,5.992
CPV,2025,4.973
CPV,2026,4.914
CPV,2027,4.879
CPV,2028,4.761
CPV,2029,4.79
CPV,2030,4.512
CAF,1980,-2.995
CAF,1981,12.954
CAF,1982,-3.572
CAF,1983,-6.027
CAF,1984,9.912
CAF,1985,3.733
CAF,1986,7.193
CAF,1987,0.0
CAF,1988,1.718
CAF,1989,3.79
CAF,1990,1.364
CAF,1991,-0.799
CAF,1992,-4.923
CAF,1993,-1.198
CAF,1994,12.572
CAF,1995,3.166
CAF,1996,-6.157
CAF,1997,4.105
