cmdCode,cmdDesc,partnerCode,partnerISO,partnerDesc,fobvalue,primaryValue,export_usd
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",24,AGO,Angola,3550546.41,3550546.41,3550546.41
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",92,VGB,Br. Virgin Isds,225.97,225.97,225.97
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",51,ARM,Armenia,27499.837,27499.837,27499.837
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",52,BRB,Barbados,69673.28,69673.28,69673.28
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",686,SEN,Senegal,4511794.446,4511794.446,4511794.446
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",170,COL,Colombia,9779837.611,9779837.611,9779837.611
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",466,MLI,Mali,149825.6,149825.6,149825.6
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",308,GRD,Grenada,371.97,371.97,371.97
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",422,LBN,Lebanon,889590.71,889590.71,889590.71
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",266,GAB,Gabon,588415.57,588415.57,588415.57
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",268,GEO,Georgia,9149319.588,9149319.588,9149319.588
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",372,IRL,Ireland,43909973.345,43909973.345,43909973.345
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",400,JOR,Jordan,828579.59,828579.59,828579.59
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",894,ZMB,Zambia,4861114.0,4861114.0,4861114.0
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",858,URY,Uruguay,2456095.432,2456095.432,2456095.432
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",620,PRT,Portugal,1184678.445,1184678.445,1184678.445
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",76,BRA,Brazil,94605534.269,94605534.269,94605534.269
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",478,MRT,Mauritania,1988194.94,1988194.94,1988194.94
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",430,LBR,Liberia,1857364.654,1857364.654,1857364.654
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",332,HTI,Haiti,45812.06,45812.06,45812.06
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",340,HND,Honduras,1899446.81,1899446.81,1899446.81
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",496,MNG,Mongolia,361499.27,361499.27,361499.27
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",579,NOR,Norway,2471912.402,2471912.402,2471912.402
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",860,UZB,Uzbekistan,53959.67,53959.67,53959.67
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",862,VEN,Venezuela,1051874.67,1051874.67,1051874.67
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",120,CMR,Cameroon,1704515.67,1704515.67,1704515.67
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",724,ESP,Spain,9999816.56,9999816.56,9999816.56
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8,ALB,Albania,54386.01,54386.01,54386.01
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",12,DZA,Algeria,3589976.016,3589976.016,3589976.016
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",414,KWT,Kuwait,12570844.33,12570844.33,12570844.33
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",348,HUN,Hungary,784485.108,784485.108,784485.108
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",434,LBY,Libya,5496460.88,5496460.88,5496460.88
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",392,JPN,Japan,648790199.038,648790199.038,648790199.038
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",524,NPL,Nepal,110435.9,110435.9,110435.9
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",804,UKR,Ukraine,47025.028,47025.028,47025.028
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",807,MKD,North Macedonia,19664.5,19664.5,19664.5
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",706,SOM,Somalia,1792733.45,1792733.45,1792733.45
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",104,MMR,Myanmar,11574862.962,11574862.962,11574862.962
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",258,PYF,French Polynesia,21412.37,21412.37,21412.37
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",450,MDG,Madagascar,97444.66,97444.66,97444.66
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",826,GBR,United Kingdom,54242746.587,54242746.587,54242746.587
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",40,AUT,Austria,1449982.139,1449982.139,1449982.139
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",703,SVK,Slovakia,96.373,96.373,96.373
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",344,HKG,"China, Hong Kong SAR",29017994.883,29017994.883,29017994.883
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",499,MNE,Montenegro,21888.16,21888.16,21888.16
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",504,MAR,Morocco,2679192.43,2679192.43,2679192.43
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",710,ZAF,South Africa,65276855.827,65276855.827,65276855.827
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",44,BHS,Bahamas,1187.79,1187.79,1187.79
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",768,TGO,Togo,319642.28,319642.28,319642.28
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",776,TON,Tonga,42773.575,42773.575,42773.575
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",48,BHR,Bahrain,928746.28,928746.28,928746.28
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",646,RWA,Rwanda,96.0,96.0,96.0
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",60,BMU,Bermuda,5761.14,5761.14,5761.14
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",694,SLE,Sierra Leone,71078.975,71078.975,71078.975
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",68,BOL,Bolivia (Plurinational State of),76142.973,76142.973,76142.973
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",70,BIH,Bosnia Herzegovina,74784.46,74784.46,74784.46
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",72,BWA,Botswana,48616.072,48616.072,48616.072
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",191,HRV,Croatia,49914.38,49914.38,49914.38
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",324,GIN,Guinea,2583399.68,2583399.68,2583399.68
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",328,GUY,Guyana,343908.03,343908.03,343908.03
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",788,TUN,Tunisia,382401.78,382401.78,382401.78
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",716,ZWE,Zimbabwe,24300.0,24300.0,24300.0
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",516,NAM,Namibia,6037383.74,6037383.74,6037383.74
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",834,TZA,United Rep. of Tanzania,6068315.559,6068315.559,6068315.559
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",31,AZE,Azerbaijan,93845.75,93845.75,93845.75
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",780,TTO,Trinidad and Tobago,824242.78,824242.78,824242.78
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",50,BGD,Bangladesh,8124298.128,8124298.128,8124298.128
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",682,SAU,Saudi Arabia,23520249.674,23520249.674,23520249.674
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",533,ABW,Aruba,17841.945,17841.945,17841.945
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",540,NCL,New Caledonia,1208984.52,1208984.52,1208984.52
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",388,JAM,Jamaica,197264.97,197264.97,197264.97
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",690,SYC,Seychelles,40311.769,40311.769,40311.769
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",180,COD,Dem. Rep. of the Congo,461823.2,461823.2,461823.2
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",184,COK,Cook Isds,70.0,70.0,70.0
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",156,CHN,China,252037089.82,252037089.82,252037089.82
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",178,COG,Congo,130726.47,130726.47,130726.47
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",854,BFA,Burkina Faso,3463030.04,3463030.04,3463030.04
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",740,SUR,Suriname,135086.22,135086.22,135086.22
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",96,BRN,Brunei Darussalam,2384161.083,2384161.083,2384161.083
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",688,SRB,Serbia,67403.98,67403.98,67403.98
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",757,CHE,Switzerland,1977829.855,1977829.855,1977829.855
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",616,POL,Poland,5483518.221,5483518.221,5483518.221
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",428,LVA,Latvia,327660.53,327660.53,327660.53
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",204,BEN,Benin,502525.36,502525.36,502525.36
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",208,DNK,Denmark,1884455.766,1884455.766,1884455.766
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",376,ISR,Israel,3746484.867,3746484.867,3746484.867
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",408,PRK,Dem. People's Rep. of Korea,138324.576,138324.576,138324.576
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",410,KOR,Rep. of Korea,133440882.682,133440882.682,133440882.682
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",124,CAN,Canada,19607269.34,19607269.34,19607269.34
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",462,MDV,Maldives,565704.614,565704.614,565704.614
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",548,VUT,Vanuatu,35485.65,35485.65,35485.65
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",398,KAZ,Kazakhstan,16894167.415,16894167.415,16894167.415
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",642,ROU,Romania,605249.167,605249.167,605249.167
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",531,CUW,Curaçao,90148.67,90148.67,90148.67
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",188,CRI,Costa Rica,10521319.218,10521319.218,10521319.218
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",634,QAT,Qatar,3155066.096,3155066.096,3155066.096
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",288,GHA,Ghana,10636092.427,10636092.427,10636092.427
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",214,DOM,Dominican Rep.,2795423.99,2795423.99,2795423.99
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",352,ISL,Iceland,11863.004,11863.004,11863.004
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",440,LTU,Lithuania,312772.287,312772.287,312772.287
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",316,GUM,Guam,1880.0,1880.0,1880.0
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",246,FIN,Finland,1836510.635,1836510.635,1836510.635
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",320,GTM,Guatemala,5456068.857,5456068.857,5456068.857
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",233,EST,Estonia,172620.417,172620.417,172620.417
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",242,FJI,Fiji,671968.09,671968.09,671968.09
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",404,KEN,Kenya,2520061.17,2520061.17,2520061.17
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",508,MOZ,Mozambique,121514.54,121514.54,121514.54
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",231,ETH,Ethiopia,2548864.912,2548864.912,2548864.912
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",270,GMB,Gambia,19921.03,19921.03,19921.03
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",384,CIV,Côte d'Ivoire,3590887.516,3590887.516,3590887.516
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",512,OMN,Oman,5123793.115,5123793.115,5123793.115
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",584,MHL,Marshall Isds,100450.0,100450.0,100450.0
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",586,PAK,Pakistan,16398799.591,16398799.591,16398799.591
40,Rubber and articles thereof,705,SVN,Slovenia,51606830.785,51606830.785,51606830.785
40,Rubber and articles thereof,876,WLF,Wallis and Futuna Isds,12.0,12.0,12.0
40,Rubber and articles thereof,882,WSM,Samoa,26965.617,26965.617,26965.617
40,Rubber and articles thereof,887,YEM,Yemen,4824567.859,4824567.859,4824567.859
40,Rubber and articles thereof,140,CAF,Central African Rep.,84299.12,84299.12,84299.12
40,Rubber and articles thereof,144,LKA,Sri Lanka,12078186.146,12078186.146,12078186.146
40,Rubber and articles thereof,795,TKM,Turkmenistan,60.06,60.06,60.06
40,Rubber and articles thereof,800,UGA,Uganda,196214.483,196214.483,196214.483
40,Rubber and articles thereof,100,BGR,Bulgaria,4567649.377,4567649.377,4567649.377
40,Rubber and articles thereof,752,SWE,Sweden,4693612.098,4693612.098,4693612.098
40,Rubber and articles thereof,554,NZL,New Zealand,14953614.755,14953614.755,14953614.755
40,Rubber and articles thereof,296,KIR,Kiribati,5.025,5.025,5.025
40,Rubber and articles thereof,300,GRC,Greece,14544637.673,14544637.673,14544637.673
40,Rubber and articles thereof,196,CYP,Cyprus,1107209.126,1107209.126,1107209.126
40,Rubber and articles thereof,218,ECU,Ecuador,3374621.041,3374621.041,3374621.041
40,Rubber and articles thereof,368,IRQ,Iraq,1882552.41,1882552.41,1882552.41
40,Rubber and articles thereof,442,LUX,Luxembourg,23170894.69,23170894.69,23170894.69
40,Rubber and articles thereof,818,EGY,Egypt,14029318.101,14029318.101,14029318.101
40,Rubber and articles thereof,84,BLZ,Belize,239168.176,239168.176,239168.176
40,Rubber and articles thereof,90,SLB,Solomon Isds,2288.74,2288.74,2288.74
40,Rubber and articles thereof,600,PRY,Paraguay,516665.56,516665.56,516665.56
